lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
19,0,112.73463666596382,10,1,4,2,0,0,0,0
115,0,149.61181574816493,8,14,4,3,1,0,3,0
10,0,97.72527880793388,3,30,2,1,0,0,0,0
29,0,119.93080235242903,6,1,4,1,0,0,0,0
151,0,111.09323014564015,6,9,4,4,1,0,0,0
130,0,116.13738324608642,5,2,4,3,0,2,0,0
109,0,134.63306276178278,5,6,4,1,0,0,0,0
159,0,106.41650555976065,6,20,4,2,0,0,0,0
85,0,95.8248312630576,4,14,4,2,0,0,0,0
163,0,99.69373557277599,6,5,3,3,2,0,0,0
104,0,74.645104428584,4,5,3,1,0,0,0,0
60,0,84.59416234703959,3,4,4,4,1,0,1,0
137,0,117.71036185643302,8,4,4,4,0,0,1,0
215,0,97.58518353554723,8,28,4,2,0,0,0,0
90,0,144.8730026668442,6,28,4,3,0,0,3,0
26,0,139.0,7,8,4,1,0,3,0,0
33,0,63.074070564754315,1,25,2,1,0,0,0,0
179,1,117.8178125171618,6,24,3,2,0,0,1,0
96,0,92.8720116983786,9,30,3,1,0,0,0,0
98,0,90.99172940267323,4,25,4,2,1,0,0,0
19,0,67.49487900548604,9,11,4,0,1,3,0,0
70,0,107.44073623519664,4,12,4,3,0,0,1,0
201,1,127.17841619779577,7,24,4,3,1,0,2,0
200,1,121.12445211027676,9,26,4,3,0,0,1,0
73,0,111.42212708442435,9,3,3,2,0,0,0,0
205,0,90.95,7,23,4,3,1,0,0,0
93,0,123.81527683821693,8,21,4,1,1,0,1,0
64,0,149.4,9,15,4,1,0,0,3,0
26,0,119.19987745062778,9,19,4,2,1,0,0,0
63,0,167.50175760643629,4,9,4,3,1,0,4,0
194,0,116.33511069416711,9,8,4,2,1,0,0,0
88,0,132.3,10,20,4,3,0,0,3,0
134,0,93.47727935886967,5,15,4,3,0,1,0,0
136,0,93.43154629653577,7,1,4,2,1,0,0,0
119,0,166.0749190838951,9,21,4,1,1,0,3,0
287,1,100.85005929538106,9,29,4,2,0,0,0,0
172,0,114.45023517902011,7,9,3,3,0,0,3,0
96,0,131.49392937687585,7,25,4,2,0,0,3,0
113,0,85.0,6,30,3,3,1,0,0,0
101,0,79.70949392779244,10,16,3,2,0,1,0,0
195,0,121.5,8,13,4,1,0,0,0,0
28,0,138.76323332457346,5,20,4,2,1,0,3,0
17,0,85.09567698462082,9,27,4,3,2,0,0,0
154,0,104.64163756375957,7,26,4,1,0,1,0,0
52,0,99.06356438718194,7,4,4,0,0,0,0,0
185,0,121.53041023585342,8,3,4,2,0,0,0,0
13,0,127.74859296823007,3,27,4,3,0,0,3,0
2,0,169.62653401180526,10,18,2,14,4,0,3,0
28,0,98.27025241068398,5,19,2,2,0,0,0,0
101,0,121.47849335760641,5,4,4,3,0,0,1,0
33,0,83.1107715309952,5,18,4,1,2,0,0,0
8,0,145.96658635881238,5,23,4,1,1,0,3,0
170,0,112.21288333421408,7,11,4,3,2,0,2,0
101,0,96.55049102753892,7,25,3,3,1,0,0,0
122,0,110.30726216981846,3,30,4,3,0,0,2,0
3,0,65.0,6,9,2,0,0,0,0,0
3,0,139.954447694853,7,21,4,1,1,0,0,0
237,0,145.8459624387432,10,13,4,3,0,0,3,0
46,1,124.19135036189475,3,21,4,3,1,0,2,0
111,0,81.66250575087975,4,11,4,4,2,0,0,0
3,0,120.58000191530533,8,18,2,1,0,0,0,0
179,1,101.61240009700221,10,28,3,2,1,0,1,0
45,0,166.5336382419814,11,30,4,1,0,0,3,0
246,0,63.17370193099276,11,19,4,3,2,2,0,0
208,0,73.82983370782593,11,28,4,2,1,0,0,0
128,0,131.48214607330405,9,10,4,4,0,0,2,0
2,0,96.81914337972805,7,25,1,1,0,0,0,0
194,1,90.90836104644885,9,17,4,4,0,0,0,0
55,0,79.1445434180227,7,7,2,1,0,0,0,0
104,0,83.27028330976894,3,20,4,4,1,0,0,0
113,0,146.7,8,6,4,1,0,0,3,0
127,1,92.96761107017588,6,27,3,1,1,0,1,0
30,1,86.68994131839898,11,14,4,2,0,3,0,0
114,0,105.3,6,2,4,1,0,0,0,0
101,0,106.70758334871935,7,5,4,1,2,3,0,0
59,0,65.61065972287918,3,6,4,4,1,1,0,0
55,0,191.4485242929154,10,6,4,2,0,0,4,0
205,0,90.95,7,23,4,3,1,0,0,0
4,0,239.5842784810597,10,10,4,1,0,0,5,0
28,0,74.83838790703194,2,3,4,6,2,0,0,0
155,0,121.5,7,24,4,1,1,0,0,0
76,0,131.7421351277619,8,3,4,1,0,0,3,0
72,0,106.19368003971498,4,10,4,2,0,0,1,0
92,1,89.25,7,15,4,4,0,0,3,0
39,0,172.1007239732168,3,23,4,2,0,0,5,0
130,0,159.3,6,8,4,2,0,0,2,0
64,0,152.2990109366001,8,19,4,1,1,0,0,0
78,0,119.32506352064777,10,11,3,1,0,0,2,0
89,0,117.57855235718559,6,15,4,2,0,1,1,0
158,0,99.20432411935819,7,1,4,4,1,0,0,0
178,0,88.33201221256199,8,26,4,1,0,0,0,0
173,1,114.63083244512087,7,31,4,2,1,0,0,0
180,0,96.3,8,28,4,0,1,0,0,0
378,0,90.0,10,15,3,1,0,1,0,0
154,0,119.06111016452158,7,14,3,2,0,0,0,0
157,0,106.58231222147745,7,17,4,3,1,0,0,0
64,0,94.5,4,22,4,3,0,3,0,0
183,0,112.10204258329563,8,14,3,2,1,0,1,0
22,0,154.3835492109804,8,25,4,2,0,0,3,0
150,1,105.96509285684063,6,1,4,2,0,0,0,0
158,1,135.0315186886439,9,30,4,2,1,0,3,0
123,0,114.39768150817292,5,22,4,4,2,0,3,0
159,0,131.1758975196373,8,5,4,1,1,0,1,0
152,0,101.94161527420303,6,9,4,3,0,0,0,0
443,0,61.71557758208505,4,29,3,1,0,0,0,0
72,1,140.4,5,2,4,1,1,0,3,0
137,0,176.64247165247343,7,26,4,1,1,0,3,0
131,0,103.50383458214998,11,26,4,0,1,0,3,0
42,0,191.81205219698177,5,20,4,3,0,0,5,0
36,0,103.76067714900537,11,9,4,1,0,0,0,0
5,0,79.30190104727639,11,17,4,4,2,3,0,0
184,1,112.06926026141899,8,3,3,4,1,0,1,0
45,1,124.25598407111167,3,17,4,2,2,0,3,0
64,0,110.24941549025051,4,17,4,3,1,0,3,0
18,0,85.0,2,4,4,1,0,0,0,0
20,0,91.0,2,13,4,1,1,0,0,0
58,0,178.0094852714255,5,15,4,1,0,0,5,0
102,0,82.10200845991965,10,16,3,2,0,1,0,0
26,0,125.24179561502699,5,11,4,3,2,2,0,0
64,0,132.04942420841792,5,9,4,2,0,0,2,0
79,1,147.07573724909818,7,8,4,1,2,0,3,0
141,0,74.95239265887615,5,3,3,2,1,0,0,0
56,0,86.17841764420295,3,27,4,4,0,0,0,0
57,0,82.32936478743991,3,20,4,3,1,3,0,0
90,0,114.63993812004692,6,24,4,1,2,0,0,0
290,0,94.15313195756525,11,29,4,3,1,0,0,0
178,1,112.5,7,26,4,2,0,0,0,0
77,0,121.79382157290459,7,24,4,3,2,1,0,0
17,1,103.69817803486934,2,19,4,14,5,0,3,0
96,0,154.05360685292808,9,27,4,4,1,0,4,0
194,0,102.43358792105117,9,12,4,3,1,0,0,0
241,0,86.1784768482912,10,30,4,2,2,0,0,0
15,0,162.67882329812747,9,24,4,0,0,0,2,0
18,0,85.0,2,6,4,1,1,0,0,0
13,0,137.4827476992981,4,7,4,2,2,0,0,0
163,1,118.8,7,21,4,2,0,0,2,0
160,0,129.22038508684463,5,20,4,3,0,0,3,0
29,0,170.00336666241157,9,16,2,2,1,0,3,0
27,0,88.76488967580505,9,24,4,0,1,3,0,0
106,0,158.3484789561198,6,17,4,2,1,0,0,0
277,0,81.20206927583457,10,26,4,4,1,1,0,0
56,0,168.3,7,28,4,1,1,0,3,0
175,1,124.18093068829022,7,23,4,2,1,0,0,0
105,1,90.22913079183006,11,3,4,2,1,0,0,0
138,1,117.9264868733039,5,20,4,5,2,0,2,0
12,0,164.0,9,25,4,1,1,0,3,0
152,1,114.40164686457042,7,10,4,1,0,0,0,0
253,1,97.98722280735817,9,16,4,1,0,1,0,0
6,0,127.99790524441116,3,11,4,1,0,1,0,0
2,0,222.3566750572105,5,16,4,1,0,0,3,0
167,0,62.25268897763876,6,27,4,3,0,3,0,0
160,1,104.20237147348698,6,13,4,2,1,0,0,0
146,0,138.99867109737667,8,14,4,5,2,0,3,0
257,0,104.20048964011775,10,15,3,2,1,0,3,0
265,1,111.81549638567114,6,24,3,2,0,1,0,0
66,0,76.63878242005222,3,30,4,6,2,1,0,0
116,1,96.3910478309119,8,16,3,2,0,1,0,0
17,0,86.1493213329106,3,22,4,0,0,0,0,0
165,0,130.00809478050263,10,1,3,3,0,0,3,0
149,0,79.83414032700563,6,25,4,5,2,0,0,0
212,1,129.16649342251512,8,26,3,2,1,0,1,0
24,0,112.98387412626978,6,14,4,2,0,0,0,0
216,0,158.95,8,7,4,3,1,0,5,0
60,0,145.72843164706796,5,8,4,2,0,0,3,0
11,1,135.9778532355076,3,27,4,4,1,0,0,0
146,0,117.35622965213663,6,20,4,1,0,0,1,0
43,0,107.0634518537975,10,1,4,4,0,0,0,0
219,0,157.65271231815998,8,11,3,3,1,0,2,0
78,0,168.3,8,8,4,1,0,0,3,0
18,0,47.7566415759066,3,21,3,3,1,0,0,0
102,1,168.22541919916512,8,12,4,3,0,0,3,0
109,0,150.02510019610637,8,19,4,2,0,0,3,0
28,0,94.38830944814949,5,13,4,1,0,0,0,0
29,1,87.81705663475263,11,15,4,2,0,3,0,0
109,0,88.82237419911559,3,30,4,2,1,2,0,0
10,0,103.46883750734109,10,1,4,3,0,2,0,0
22,0,190.6712863436144,4,17,4,2,2,0,5,0
259,0,104.95276765685756,10,14,2,2,1,0,3,0
3,0,79.04601791262411,8,17,2,5,1,0,0,0
127,0,103.5,6,7,4,2,0,3,0,0
74,0,72.92963129135254,3,29,4,4,0,0,0,0
54,0,94.5,6,19,4,2,1,1,0,0
274,0,106.08400643595937,10,28,2,2,1,0,2,0
15,0,138.84415984555866,8,14,4,2,0,2,0,0
145,0,100.3,6,1,4,3,0,0,0,0
28,0,99.68416662866652,4,17,4,1,2,0,0,0
6,0,103.67108022178928,3,15,4,0,1,2,0,0
206,1,121.52174023945923,8,27,4,3,0,0,0,0
39,0,72.98631161055552,2,1,4,2,0,0,0,0
121,0,119.6243695743581,6,7,3,1,0,0,0,0
135,0,122.83231644593519,10,20,4,2,0,0,3,0
72,0,106.16327764109474,7,27,3,1,2,0,0,0
38,0,125.58154077449713,10,4,4,2,0,0,3,0
113,0,75.42828760757301,7,2,4,2,1,0,0,0
175,0,109.52588929786185,9,6,3,2,0,0,0,0
256,0,103.81632182853367,10,7,2,2,1,0,2,0
50,0,116.6047979204088,4,27,4,3,1,0,0,0
109,0,94.58196698297932,7,24,3,1,2,1,0,0
177,0,82.92490756949196,7,25,4,2,0,1,1,0
13,0,180.48822117720036,6,16,4,2,0,0,3,0
9,0,114.60410100161525,2,27,4,1,1,0,3,0
341,0,1.7192840380910892,9,13,4,2,0,0,0,0
28,1,151.60721998952522,7,2,4,1,0,0,0,0
26,0,78.44248874782869,10,10,3,1,1,0,2,0
31,0,126.9,3,23,4,1,0,0,0,0
312,0,68.61787894864436,12,26,4,7,2,3,0,0
209,0,132.34065547608154,8,18,4,1,0,0,0,0
0,0,100.56146546005733,3,21,3,0,0,0,0,0
9,0,169.0,7,23,4,0,0,0,0,0
5,0,128.36017998875496,4,8,4,4,0,2,0,0
20,0,150.80005440795136,7,15,4,2,0,0,0,0
41,0,125.55,10,4,4,2,0,0,3,0
63,0,86.9893035967759,3,4,4,1,2,0,2,0
19,0,102.00086861134126,10,1,4,3,0,0,0,0
159,0,114.6843674428348,8,13,3,1,0,0,0,0
7,0,138.40973092615536,3,4,4,2,0,0,0,0
63,0,115.8774549169127,5,16,4,2,0,1,0,0
63,0,89.25867942960375,4,25,3,4,0,0,0,0
198,1,159.55260201420035,9,21,4,2,0,0,2,0
15,0,128.4716751319584,4,5,4,3,0,0,3,0
235,0,161.25861608400817,8,22,4,3,0,0,3,0
62,0,121.26632132541796,7,25,4,2,0,0,1,0
142,1,108.2585503366302,7,29,4,3,0,0,3,0
85,0,93.73644743781293,6,13,4,4,0,2,0,0
104,0,76.5,4,15,4,2,2,2,0,0
129,1,112.20309934393835,5,11,4,3,1,0,3,0
318,0,78.77861769685062,9,19,4,1,1,0,0,0
26,0,110.25736502814173,9,26,4,1,1,0,0,0
84,0,109.65,5,14,4,3,1,3,0,0
8,0,113.21478244328746,2,27,4,1,1,0,3,0
20,0,139.26406460806257,8,20,4,2,1,2,0,0
189,0,112.5,9,28,4,1,1,0,0,0
15,1,129.0,8,21,4,0,0,3,0,0
179,1,129.76263881851625,8,3,4,4,1,0,3,0
124,0,95.16457124888643,5,5,4,3,0,3,0,0
78,0,111.12848307305696,7,8,4,2,1,0,0,0
17,0,101.62301656326125,10,11,4,4,2,0,0,0
172,0,112.65625990697686,7,14,4,4,2,0,0,0
71,0,115.97408089951435,5,5,3,1,1,2,0,0
40,0,149.4,9,16,4,1,1,0,3,0
59,0,82.84146708636993,3,6,4,4,1,0,0,0
164,0,103.5,7,9,4,0,1,3,0,0
134,0,93.62224022398159,5,15,4,3,0,1,0,0
163,0,115.0,10,15,4,0,1,0,0,0
20,0,117.23304030388246,8,23,4,1,1,0,0,0
203,1,95.1231397760366,8,18,4,4,1,0,0,0
216,1,120.48407932828228,9,6,4,3,0,0,3,0
65,0,107.97476862558715,9,16,4,2,2,2,0,0
100,0,188.21439522769265,6,1,4,3,0,0,5,0
162,0,118.32604154390522,7,27,3,1,0,0,3,0
168,1,114.60781118776143,8,9,4,3,1,0,0,0
14,0,90.83657566719914,9,18,4,1,1,3,0,0
219,0,106.62407431976258,9,3,2,1,0,0,2,0
225,0,68.11017739273056,10,25,4,1,0,2,0,0
5,0,78.84646508438615,10,17,3,5,2,2,0,0
73,0,109.7026990807522,10,4,4,2,0,0,0,0
103,0,149.2185036366569,8,8,4,2,0,0,3,0
14,0,89.69035967659126,3,16,4,1,1,1,0,0
255,0,196.59999391305035,9,9,4,1,0,0,5,0
92,1,74.34039170342088,9,24,4,2,0,0,0,0
170,1,114.75,7,30,4,2,2,0,0,0
61,0,74.18272968034844,2,24,4,2,2,0,0,0
88,0,85.5,5,25,4,0,1,3,0,0
111,0,120.0,10,10,3,0,1,0,3,0
77,0,90.92997700980597,4,8,4,1,0,0,0,0
82,0,93.6,11,24,4,2,0,0,0,0
139,0,143.86406360946097,9,20,4,4,1,0,3,0
82,0,124.77189132418897,6,23,4,1,2,0,0,0
24,0,152.94255869222036,5,14,4,1,1,0,0,0
267,0,105.84078394678895,9,24,4,2,1,0,2,0
167,0,91.13645581789554,7,7,4,3,1,0,0,0
117,1,86.01942605823781,7,18,4,0,1,0,0,0
83,0,76.5,7,6,4,4,1,0,0,0
22,0,79.94510825840165,10,4,4,1,0,1,1,0
232,1,137.8598073644462,9,5,3,2,0,0,2,0
232,1,109.71748510681125,8,19,4,3,0,2,0,0
156,0,114.66362257823555,7,14,3,3,1,0,0,0
257,0,106.15320517990386,8,13,4,2,0,0,0,0
117,0,80.83470029248178,4,10,4,1,0,0,1,0
252,1,192.70565455941656,9,9,4,1,0,0,4,0
93,0,101.6719125457388,4,8,3,3,0,0,3,0
103,0,76.25093299722903,6,26,3,1,2,0,0,0
17,1,201.70791885136975,9,13,4,1,0,0,1,0
57,0,121.5,4,30,4,1,1,0,0,0
35,0,125.09782173459004,3,23,4,3,1,0,2,0
214,1,94.1448097823899,8,11,4,3,0,0,0,0
34,0,102.76919849058152,11,26,4,2,0,0,0,0
17,0,135.14359890726917,4,6,4,3,0,0,3,0
171,1,139.52164306101386,7,22,4,1,1,0,1,0
79,0,81.54998686646222,4,4,4,0,1,0,0,0
89,0,149.2260835330657,9,6,4,3,0,0,3,0
109,0,149.8881230554431,8,20,4,2,0,0,3,0
148,0,137.7,8,20,4,1,1,0,3,0
80,0,78.3,3,6,4,2,0,0,0,0
3,0,71.45815735963028,7,15,3,1,2,0,0,0
179,1,104.40383695365516,8,18,4,1,0,1,0,0
72,0,156.50173657516834,11,25,4,2,0,0,4,0
91,0,94.9472258636203,4,17,4,2,0,0,0,0
49,0,85.01559137934142,2,25,4,4,0,0,3,0
17,0,197.02842627668696,4,21,4,1,0,0,5,0
67,0,137.7,4,8,4,1,0,0,2,0
102,0,85.0,9,27,3,1,0,3,0,0
90,0,76.5,8,12,4,3,0,0,0,0
58,0,88.18366537247218,3,24,3,1,0,2,0,0
349,0,92.36554469291845,10,4,3,5,1,0,0,0
167,1,104.926737777723,8,28,4,2,0,0,1,0
126,0,139.46517558856652,7,3,4,1,0,1,0,0
86,0,174.61308349734477,11,9,4,2,0,0,3,0
18,1,141.94397832169602,8,27,4,4,2,0,2,0
1,0,132.04673889079055,3,23,4,0,0,0,0,0
27,0,131.89438958515652,8,3,4,4,2,2,0,0
379,0,91.45238555359595,10,25,3,1,1,0,0,0
112,0,105.3,6,17,4,2,0,0,0,0
295,0,91.66045026378598,10,23,4,3,2,0,0,0
309,0,158.999661545828,8,19,4,2,1,0,3,0
112,1,126.29591465148866,11,4,4,3,1,1,0,0
172,0,104.4,10,26,4,2,1,0,3,0
33,0,143.1,3,24,4,1,0,0,0,0
139,0,151.2,10,7,4,1,2,0,3,0
101,0,73.32037678996926,10,4,4,1,1,0,0,0
6,0,123.33190644443175,8,7,4,0,0,0,0,0
22,0,128.94295243768008,3,21,4,1,0,2,0,0
8,0,156.0,6,10,4,2,0,0,2,0
119,0,111.34868595870694,5,29,4,3,0,1,0,0
182,1,120.0,10,12,3,1,0,0,0,0
209,0,74.95125806951954,8,29,4,1,0,0,0,0
73,0,126.9,5,7,4,1,0,0,0,0
140,0,96.3,8,26,4,2,0,0,0,0
84,0,119.06116322721536,6,13,4,3,0,0,2,0
52,0,101.11607414652578,5,27,4,2,1,2,0,0
33,0,96.45157353632588,3,5,4,0,1,0,3,0
81,0,123.56863974155517,10,25,4,1,0,1,0,0
39,0,125.64376196751762,10,4,4,1,0,0,2,0
143,1,100.44422152341514,5,23,4,4,2,0,1,0
151,0,102.2796988475994,7,10,4,3,1,0,0,0
115,0,131.4,8,20,4,4,0,0,3,0
179,0,125.32488367413268,8,30,4,2,2,0,1,0
72,0,118.18131015823522,11,18,4,2,0,1,1,0
75,0,105.06379824617153,10,29,4,0,1,0,0,0
9,0,95.0,4,10,4,0,0,0,0,0
154,0,112.01457154208144,7,13,3,3,1,0,0,0
98,0,83.52930355941916,4,8,4,2,1,2,0,0
29,1,87.94244261124868,11,15,4,2,0,3,0,0
45,0,159.1570245714934,4,29,4,1,0,0,3,0
181,0,93.63041504530085,7,16,4,3,0,2,0,0
148,0,128.43236921763813,6,9,4,3,0,0,2,0
103,0,108.0,10,5,4,4,2,3,0,0
66,0,168.56369544876995,8,8,4,2,0,0,3,0
64,0,94.5,3,12,4,2,0,3,0,0
159,0,120.335165521566,5,25,4,2,0,0,0,0
103,0,80.75,5,29,3,1,2,0,0,0
181,0,70.961520170063,11,18,4,2,0,3,0,0
152,1,120.7,7,6,4,3,1,0,3,0
173,0,108.98867686590977,8,4,4,1,1,2,0,0
40,0,103.38306681018474,4,25,4,4,0,3,0,0
178,1,106.3639716849641,8,28,4,2,1,0,0,0
90,0,74.47103788408914,3,8,3,3,0,0,0,0
36,1,125.1,3,23,4,4,2,0,3,0
29,0,149.53823861412275,7,14,4,2,0,0,3,0
27,0,135.97534014508764,5,19,4,3,2,0,3,0
10,0,155.63905772374756,9,2,4,0,2,0,1,0
184,0,122.27672590132526,9,3,4,2,0,0,2,0
19,1,150.23263308818315,6,16,4,4,2,0,3,0
42,0,90.75865106530517,2,27,4,0,1,0,2,0
8,0,91.43946064758323,2,5,3,1,0,0,1,0
30,0,97.31886650174144,10,5,4,1,0,2,0,0
30,0,156.35492445015805,8,18,4,1,1,0,4,0
282,0,82.48203040709829,11,29,4,3,2,0,0,0
135,0,71.65119659093786,4,11,3,3,1,0,0,0
38,0,104.87153084904463,8,24,4,0,1,0,0,0
120,0,75.67557014456304,7,20,3,0,0,0,0,0
59,1,138.9473492287926,9,17,4,2,0,0,3,0
86,0,85.5,6,25,4,0,1,3,0,0
62,0,133.84016444389772,9,19,4,1,0,0,1,0
116,0,105.3,5,5,4,2,0,0,0,0
107,0,130.23192543127294,5,6,4,1,1,0,0,0
19,0,100.1270800766182,3,3,4,0,1,0,0,0
17,0,148.56969974170357,9,7,4,1,1,0,0,0
81,0,75.26793375772297,5,15,4,4,1,0,0,0
193,0,86.68415909525048,7,15,4,1,0,0,1,0
105,0,78.16054129088351,10,7,2,3,1,0,0,0
162,0,131.37792844773634,10,2,3,3,0,0,3,0
163,1,118.88003657047952,6,21,4,2,0,0,2,0
171,1,114.28144925322675,8,10,3,3,0,0,3,0
91,1,76.5,8,13,4,3,1,0,0,0
194,0,160.53662589839533,7,25,4,4,2,0,5,0
50,0,250.18668149773006,5,9,4,2,1,0,3,0
200,1,137.7,8,27,4,1,0,0,3,0
25,0,71.21589562017117,2,8,4,4,2,0,0,0
199,1,94.32656198287232,10,16,4,1,1,0,0,0
96,0,76.17434631070378,7,21,3,3,1,0,0,0
124,0,94.5,7,7,3,1,1,1,0,0
84,0,164.259651125821,6,20,4,2,1,0,3,0
208,0,74.550692198291,11,29,4,4,0,0,0,0
73,0,115.88427317960877,6,16,3,2,0,3,0,0
91,0,149.4,9,8,4,2,1,0,3,0
186,0,82.64852337913867,9,10,4,4,3,2,0,0
103,1,112.81160134256984,10,6,4,2,0,0,0,0
12,0,127.33708223672306,2,25,4,1,0,0,2,0
196,0,107.87617818448939,8,9,4,4,0,0,0,0
13,0,136.0,7,14,4,2,0,0,0,0
4,0,92.08157340305863,3,13,3,1,0,0,0,0
124,0,74.54438450581765,11,3,3,3,1,2,0,0
32,0,130.12992245167305,4,1,4,1,1,0,2,0
3,0,120.51229099964804,8,17,2,1,0,0,0,0
70,0,168.3,8,13,4,0,1,0,3,0
122,0,85.17678281408999,4,15,4,2,0,0,0,0
230,0,94.47226719783865,8,27,4,1,1,2,0,0
247,0,115.0,6,6,3,1,1,1,0,0
217,0,166.61090544535762,8,7,4,4,1,0,5,0
124,0,89.58121164182234,6,24,3,2,1,1,0,0
171,1,128.55122802271214,8,26,4,1,0,0,3,0
162,1,123.3,10,26,4,3,1,0,3,0
148,0,137.76822183400003,8,19,4,1,2,0,3,0
329,0,172.79673133279258,8,30,4,2,0,0,4,0
43,0,135.4842573217296,5,27,2,2,1,0,3,0
67,0,123.22871743153239,7,16,4,4,1,0,2,0
207,0,131.746180796793,9,23,4,3,1,0,0,0
188,0,103.7,7,29,4,3,1,0,3,0
181,1,128.6127430887609,7,28,4,1,0,0,0,0
230,0,90.25057613162727,8,23,4,2,0,0,0,0
180,0,111.81604715738361,7,1,4,4,1,0,1,0
187,1,99.45,7,10,4,5,2,0,2,0
106,0,63.22929364421735,8,8,3,3,1,0,0,0
70,0,84.43623759817801,3,22,4,2,2,3,0,0
35,0,279.50354241873276,7,26,4,3,1,0,6,0
200,1,96.56036114977883,9,12,3,1,1,0,0,0
113,0,90.15570548681586,8,24,4,2,1,2,0,0
113,1,76.5,7,21,4,0,0,0,0,0
128,0,132.3,10,10,4,5,0,0,3,0
229,0,91.97066029727131,10,20,4,2,1,0,0,0
130,1,113.71488837110162,5,8,4,3,0,0,3,0
253,0,119.54385442671037,8,23,4,2,0,0,0,0
210,0,86.0,10,8,3,3,1,1,0,0
35,0,102.00098962058297,11,26,4,2,0,0,0,0
60,0,125.1,9,11,4,1,1,3,0,0
222,0,116.49952854687331,9,14,4,3,0,0,0,0
59,1,137.54090372332183,7,15,4,1,0,0,3,0
130,1,77.42737524087885,8,1,4,1,2,0,0,0
184,1,165.17116542896244,7,16,4,1,0,0,1,0
89,1,159.29110329363425,4,29,4,1,2,0,3,0
29,0,66.29,12,3,4,10,4,3,0,0
113,0,119.85,6,13,4,4,1,0,0,0
134,0,94.5,5,17,4,1,0,3,0,0
153,0,101.58,7,11,4,3,1,0,0,0
23,0,85.12549470496192,2,6,4,1,2,0,0,0
10,0,143.7460858254545,10,7,4,1,0,0,0,0
104,0,105.11575678733551,5,27,4,1,0,0,0,0
111,0,59.973050854803105,2,23,3,6,2,0,0,0
102,1,118.99756403291669,11,2,4,2,1,0,2,0
6,0,151.31834217299397,8,3,4,1,0,0,0,0
184,1,104.77916566159996,7,10,4,0,0,0,0,0
37,0,170.44222637174278,5,29,4,1,1,0,0,0
111,0,142.20660486322674,6,2,4,1,0,0,0,0
16,0,89.0,5,21,4,1,0,3,0,0
248,0,107.35842632517334,7,4,4,2,1,0,1,0
23,0,76.27107962721038,2,21,3,1,1,1,0,0
234,1,104.8214143318337,10,18,3,3,1,0,3,0
128,0,131.08911549929923,7,8,4,2,0,0,0,0
123,1,76.5,7,13,4,1,1,0,0,0
104,0,116.1,6,14,4,1,0,3,0,0
79,0,88.77632847009508,9,18,4,1,0,0,0,0
49,0,91.70280223320236,9,6,4,2,0,1,0,0
136,0,94.91866464256702,6,28,4,3,0,0,0,0
180,0,111.67030656292197,7,1,4,4,1,0,0,0
96,0,94.20150393611053,3,18,3,1,0,0,0,0
112,0,150.08937464222382,8,22,4,2,0,0,3,0
50,0,159.3,5,18,4,2,0,0,3,0
158,1,105.68482759389222,3,24,4,2,1,0,0,0
224,1,73.23898633867681,9,2,4,1,0,0,0,0
20,0,139.45002101361612,8,20,4,2,1,1,0,0
155,0,132.57071846218662,8,1,4,6,2,0,0,0
31,0,195.3376248937331,5,27,4,1,2,0,3,0
28,0,152.2736005992256,9,2,4,2,1,0,2,0
0,0,98.0,8,7,4,1,0,0,0,0
78,0,116.59448353796566,9,22,4,3,0,0,0,0
245,0,86.9660284624681,6,5,4,1,0,0,0,0
143,0,140.85990719618488,8,17,4,4,1,0,3,0
32,0,170.12152828240067,6,10,4,1,1,0,0,0
3,0,90.91398353774088,2,13,4,1,0,0,0,0
228,0,91.09202588061032,8,27,4,3,2,0,0,0
117,0,85.94404793511502,4,26,4,7,3,3,0,0
152,0,99.22945273091857,8,23,4,4,1,0,0,0
18,0,142.25889665187356,7,7,4,6,1,0,1,0
170,1,81.88683533875155,6,22,3,5,1,0,0,0
43,0,87.11604001706291,10,18,3,1,1,2,0,0
41,0,76.17079806873593,2,16,4,3,2,1,0,0
47,0,152.71687546623053,10,4,4,2,1,1,0,0
61,0,97.47463122610871,5,21,3,1,1,0,0,0
16,0,86.2480052244338,3,22,4,0,0,0,0,0
194,0,112.32914852053008,8,26,3,4,1,0,0,0
155,0,150.61680208397627,9,6,4,2,0,0,3,0
92,0,127.4024085752517,6,6,4,2,0,0,1,0
38,0,88.49231902384233,3,24,4,0,0,3,0,0
47,0,156.1797464598766,7,2,4,2,1,0,2,0
9,0,144.48606203527265,3,25,4,1,1,0,0,0
96,1,79.68949251061518,10,29,4,1,1,3,0,0
276,0,95.0,9,22,3,3,0,0,0,0
85,0,116.1,5,2,4,2,0,3,0,0
184,0,98.81400102075303,8,10,4,2,0,1,0,0
92,1,75.72963645943227,8,6,4,3,1,0,0,0
40,1,144.278993115089,8,27,4,3,1,0,3,0
13,0,84.77224958118693,2,4,4,6,2,0,0,0
16,0,83.56398586382664,2,4,4,6,2,2,0,0
188,0,108.80407424706101,10,5,4,2,1,0,0,0
83,0,91.61171037499467,3,25,4,1,1,0,1,0
86,0,90.75451592929477,10,30,4,0,1,0,0,0
212,0,100.31944318258199,6,18,4,4,1,0,1,0
52,0,110.49892584539009,4,7,4,4,2,2,0,0
239,0,90.6,6,15,3,2,0,1,0,0
